0.000000e+000	4.894700e+002
3.333333e-004	4.894700e+002
6.666667e-004	4.894700e+002
1.000000e-003	4.894700e+002
1.333333e-003	4.894700e+002
1.666667e-003	4.894700e+002
2.000000e-003	4.894700e+002
2.333333e-003	4.894700e+002
2.666667e-003	4.894700e+002
3.000000e-003	4.894700e+002
3.333333e-003	4.894700e+002
3.666667e-003	4.894700e+002
4.000000e-003	4.894700e+002
4.333333e-003	4.894700e+002
4.666667e-003	4.894700e+002
5.000000e-003	4.894700e+002
5.333333e-003	4.894700e+002
5.666667e-003	4.894700e+002
6.000000e-003	4.894700e+002
6.333333e-003	4.894700e+002
6.666667e-003	4.894700e+002
7.000000e-003	4.894700e+002
7.333333e-003	4.894700e+002
7.666667e-003	4.894700e+002
8.000000e-003	4.894700e+002
8.333333e-003	4.894700e+002
8.666667e-003	4.894700e+002
9.000000e-003	4.894700e+002
9.333333e-003	4.894700e+002
9.666667e-003	4.894700e+002
1.000000e-002	4.894700e+002
1.033333e-002	4.894700e+002
1.066667e-002	4.894700e+002
1.100000e-002	4.894700e+002
1.133333e-002	4.894700e+002
1.166667e-002	4.894700e+002
1.200000e-002	4.894700e+002
1.233333e-002	4.894700e+002
1.266667e-002	4.894700e+002
1.300000e-002	4.894700e+002
1.333333e-002	4.894700e+002
1.366667e-002	4.894700e+002
1.400000e-002	4.894700e+002
1.433333e-002	4.894700e+002
1.466667e-002	4.894700e+002
1.500000e-002	4.894700e+002
1.533333e-002	4.894700e+002
1.566667e-002	4.894700e+002
1.600000e-002	4.894700e+002
1.633333e-002	4.894700e+002
1.666667e-002	4.894700e+002
1.700000e-002	4.894700e+002
1.733333e-002	4.894700e+002
1.766667e-002	4.894700e+002
1.800000e-002	4.894700e+002
1.833333e-002	4.894700e+002
1.866667e-002	4.894700e+002
1.900000e-002	4.894700e+002
1.933333e-002	4.894700e+002
1.966667e-002	4.894700e+002
2.000000e-002	4.894700e+002
2.033333e-002	4.894700e+002
2.066667e-002	4.894700e+002
2.100000e-002	4.894700e+002
2.133333e-002	4.894700e+002
2.166667e-002	4.894700e+002
2.200000e-002	4.894700e+002
2.233333e-002	4.894700e+002
2.266667e-002	4.894700e+002
2.300000e-002	4.894700e+002
2.333333e-002	4.894700e+002
2.366667e-002	4.894700e+002
2.400000e-002	4.894700e+002
2.433333e-002	4.894700e+002
2.466667e-002	4.894700e+002
2.500000e-002	4.894700e+002
2.533333e-002	4.894700e+002
2.566667e-002	4.894700e+002
2.600000e-002	4.894700e+002
2.633333e-002	4.894700e+002
2.666667e-002	4.894700e+002
2.700000e-002	4.894700e+002
2.733333e-002	4.894700e+002
2.766667e-002	4.894700e+002
2.800000e-002	4.894700e+002
2.833333e-002	4.894700e+002
2.866667e-002	4.894700e+002
2.900000e-002	4.894700e+002
2.933333e-002	4.894700e+002
2.966667e-002	4.894700e+002
3.000000e-002	4.894700e+002
3.033333e-002	4.894700e+002
3.066667e-002	4.894700e+002
3.100000e-002	4.894700e+002
3.133333e-002	4.894700e+002
3.166667e-002	4.894700e+002
3.200000e-002	4.894700e+002
3.233333e-002	4.894700e+002
3.266667e-002	4.894700e+002
3.300000e-002	4.894700e+002
3.333333e-002	4.894700e+002
3.366667e-002	4.894700e+002
3.400000e-002	4.894700e+002
3.433333e-002	4.894700e+002
3.466667e-002	4.894700e+002
3.500000e-002	4.894700e+002
3.533333e-002	4.894700e+002
3.566667e-002	4.894700e+002
3.600000e-002	4.894700e+002
3.633333e-002	4.894700e+002
3.666667e-002	4.894700e+002
3.700000e-002	4.894700e+002
3.733333e-002	4.894700e+002
3.766667e-002	4.894700e+002
3.800000e-002	4.894700e+002
3.833333e-002	4.894700e+002
3.866667e-002	4.894700e+002
3.900000e-002	4.894700e+002
3.933333e-002	4.894700e+002
3.966667e-002	4.894700e+002
4.000000e-002	4.894700e+002
4.033333e-002	4.894700e+002
4.066667e-002	4.894700e+002
4.100000e-002	4.894700e+002
4.133333e-002	4.894700e+002
4.166667e-002	4.894700e+002
4.200000e-002	4.894700e+002
4.233333e-002	4.894700e+002
4.266667e-002	4.894700e+002
4.300000e-002	4.894700e+002
4.333333e-002	4.894700e+002
4.366667e-002	4.894700e+002
4.400000e-002	4.894700e+002
4.433333e-002	4.894700e+002
4.466667e-002	4.894700e+002
4.500000e-002	4.894700e+002
4.533333e-002	4.894700e+002
4.566667e-002	4.894700e+002
4.600000e-002	4.894700e+002
4.633333e-002	4.894700e+002
4.666667e-002	4.894700e+002
4.700000e-002	4.894700e+002
4.733333e-002	4.894700e+002
4.766667e-002	4.894700e+002
4.800000e-002	4.894700e+002
4.833333e-002	4.894700e+002
4.866667e-002	4.894700e+002
4.900000e-002	4.894700e+002
4.933333e-002	4.894700e+002
4.966667e-002	4.894700e+002
5.000000e-002	4.894700e+002
5.033333e-002	4.894700e+002
5.066667e-002	4.894700e+002
5.100000e-002	4.894700e+002
5.133333e-002	4.894700e+002
5.166667e-002	4.894700e+002
5.200000e-002	4.894700e+002
5.233333e-002	4.894700e+002
5.266667e-002	4.894700e+002
5.300000e-002	4.894700e+002
5.333333e-002	4.894700e+002
5.366667e-002	4.894700e+002
5.400000e-002	4.894700e+002
5.433333e-002	4.894700e+002
5.466667e-002	4.894700e+002
5.500000e-002	4.894700e+002
5.533333e-002	4.894700e+002
5.566667e-002	4.894700e+002
5.600000e-002	4.894700e+002
5.633333e-002	4.894700e+002
5.666667e-002	4.894700e+002
5.700000e-002	4.894700e+002
5.733333e-002	4.894700e+002
5.766667e-002	4.894700e+002
5.800000e-002	4.894700e+002
5.833333e-002	4.894700e+002
5.866667e-002	4.894700e+002
5.900000e-002	4.894700e+002
5.933333e-002	4.894700e+002
5.966667e-002	4.894700e+002
6.000000e-002	4.894700e+002
6.033333e-002	4.894700e+002
6.066667e-002	4.894700e+002
6.100000e-002	4.894700e+002
6.133333e-002	4.894700e+002
6.166667e-002	4.894700e+002
6.200000e-002	4.894700e+002
6.233333e-002	4.894700e+002
6.266667e-002	4.894700e+002
6.300000e-002	4.894700e+002
6.333333e-002	4.894700e+002
6.366667e-002	4.894700e+002
6.400000e-002	4.894700e+002
6.433333e-002	4.894700e+002
6.466667e-002	4.894700e+002
6.500000e-002	4.894700e+002
6.533333e-002	4.894700e+002
6.566667e-002	4.894700e+002
6.600000e-002	4.894700e+002
6.633333e-002	4.894700e+002
6.666667e-002	4.894700e+002
6.700000e-002	4.894700e+002
6.733333e-002	4.894700e+002
6.766667e-002	4.894700e+002
6.800000e-002	4.894700e+002
6.833333e-002	4.894700e+002
6.866667e-002	4.894700e+002
6.900000e-002	4.894700e+002
6.933333e-002	4.894700e+002
6.966667e-002	4.894700e+002
7.000000e-002	4.894700e+002
7.033333e-002	4.894700e+002
7.066667e-002	4.894700e+002
7.100000e-002	4.894700e+002
7.133333e-002	4.894700e+002
7.166667e-002	4.894700e+002
7.200000e-002	4.894700e+002
7.233333e-002	4.894700e+002
7.266667e-002	4.894700e+002
7.300000e-002	4.894700e+002
7.333333e-002	4.894700e+002
7.366667e-002	4.894700e+002
7.400000e-002	4.894700e+002
7.433333e-002	4.894700e+002
7.466667e-002	4.894700e+002
7.500000e-002	4.894700e+002
7.533333e-002	4.894700e+002
7.566667e-002	4.894700e+002
7.600000e-002	4.894700e+002
7.633333e-002	4.894700e+002
7.666667e-002	4.894700e+002
7.700000e-002	4.894700e+002
7.733333e-002	4.894700e+002
7.766667e-002	4.894700e+002
7.800000e-002	4.894700e+002
7.833333e-002	4.894700e+002
7.866667e-002	4.894700e+002
7.900000e-002	4.894700e+002
7.933333e-002	4.894700e+002
7.966667e-002	4.894700e+002
8.000000e-002	4.894700e+002
8.033333e-002	4.894700e+002
8.066667e-002	4.894700e+002
8.100000e-002	4.894700e+002
8.133333e-002	4.894700e+002
8.166667e-002	4.894700e+002
8.200000e-002	4.894700e+002
8.233333e-002	4.894700e+002
8.266667e-002	4.894700e+002
8.300000e-002	4.894700e+002
8.333333e-002	4.894700e+002
8.366667e-002	4.894700e+002
8.400000e-002	4.894700e+002
8.433333e-002	4.894700e+002
8.466667e-002	4.894700e+002
8.500000e-002	4.894700e+002
8.533333e-002	4.894700e+002
8.566667e-002	4.894700e+002
8.600000e-002	4.894700e+002
8.633333e-002	4.894700e+002
8.666667e-002	4.894700e+002
8.700000e-002	4.894700e+002
8.733333e-002	4.894700e+002
8.766667e-002	4.894700e+002
8.800000e-002	4.894700e+002
8.833333e-002	4.894700e+002
8.866667e-002	4.894700e+002
8.900000e-002	4.894700e+002
8.933333e-002	4.894700e+002
8.966667e-002	4.894700e+002
9.000000e-002	4.894700e+002
9.033333e-002	4.894700e+002
9.066667e-002	4.894700e+002
9.100000e-002	4.894700e+002
9.133333e-002	4.894700e+002
9.166667e-002	4.894700e+002
9.200000e-002	4.894700e+002
9.233333e-002	4.894700e+002
9.266667e-002	4.894700e+002
9.300000e-002	4.894700e+002
9.333333e-002	4.894700e+002
9.366667e-002	4.894700e+002
9.400000e-002	4.894700e+002
9.433333e-002	4.894700e+002
9.466667e-002	4.894700e+002
9.500000e-002	4.894700e+002
9.533333e-002	4.894700e+002
9.566667e-002	4.894700e+002
9.600000e-002	4.894700e+002
9.633333e-002	4.894700e+002
9.666667e-002	4.894700e+002
9.700000e-002	4.894700e+002
9.733333e-002	4.894700e+002
9.766667e-002	4.894700e+002
9.800000e-002	4.894700e+002
9.833333e-002	4.894700e+002
9.866667e-002	4.894700e+002
9.900000e-002	4.894700e+002
9.933333e-002	4.894700e+002
9.966667e-002	4.894700e+002
1.000000e-001	4.894700e+002
1.003333e-001	4.894700e+002
1.006667e-001	4.894700e+002
1.010000e-001	4.894700e+002
1.013333e-001	4.894700e+002
1.016667e-001	4.894700e+002
1.020000e-001	4.894700e+002
1.023333e-001	4.894700e+002
1.026667e-001	4.894700e+002
1.030000e-001	4.894700e+002
1.033333e-001	4.894700e+002
1.036667e-001	4.894700e+002
1.040000e-001	4.894700e+002
1.043333e-001	4.894700e+002
1.046667e-001	4.894700e+002
1.050000e-001	4.894700e+002
1.053333e-001	4.894700e+002
1.056667e-001	4.894700e+002
1.060000e-001	4.894700e+002
1.063333e-001	4.894700e+002
1.066667e-001	4.894700e+002
1.070000e-001	4.894700e+002
1.073333e-001	4.894700e+002
1.076667e-001	4.894700e+002
1.080000e-001	4.894700e+002
1.083333e-001	4.894700e+002
1.086667e-001	4.894700e+002
1.090000e-001	4.894700e+002
1.093333e-001	4.894700e+002
1.096667e-001	4.894700e+002
1.100000e-001	4.894700e+002
1.103333e-001	4.894700e+002
1.106667e-001	4.894700e+002
1.110000e-001	4.894700e+002
1.113333e-001	4.894700e+002
1.116667e-001	4.894700e+002
1.120000e-001	4.894700e+002
1.123333e-001	4.894700e+002
1.126667e-001	4.894700e+002
